	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000142748	FCN3	0.103336845307799	-0.00415679962688731	3.53274531808226	0.000441972035623227	0.00181811223745009	-0.655400289969529	ficolin 3
ENSG00000185046	ANKS1B	-0.016501569960416	0.00170713897204036	-3.53123967715641	0.00044444513822802	0.00182736277176538	-0.660551350487171	ankyrin repeat and sterile alpha motif domain containing 1B
ENSG00000101473	ACOT8	-0.0509751860788725	0.0053367408912367	-3.53001409668095	0.000446467778279498	0.00183475280226363	-0.664742719190389	acyl-CoA thioesterase 8
ENSG00000089234	BRAP	-0.0216068109431926	-0.00128927689225952	-3.52679410636141	0.000451823010670046	0.00185550698526171	-0.675748124856635	BRCA1 associated protein
ENSG00000278053	DDX52	-0.0198720046975949	0.00121239517103202	-3.52670401214315	0.000451973708871606	0.00185550698526171	-0.676055913657117	DExD-box helicase 52
ENSG00000130176	CNN1	0.203491984691009	0.0105229083425178	3.52448047160238	0.000455707900239436	0.00186989463347617	-0.68364980129404	calponin 1
ENSG00000197183	NOL4L	-0.0405263433693956	0.00857672145440264	-3.52281874838055	0.000458517403034118	0.00188047545202059	-0.68932195521887	nucleolar protein 4 like
ENSG00000091640	SPAG7	-0.0423687805505705	0.00411424224935646	-3.52251571738077	0.000459031485972169	0.00188163636298103	-0.690356049459074	sperm associated antigen 7
ENSG00000137522	RNF121	-0.0207327743325714	0.00261111096050865	-3.5186388929194	0.000465656148419605	0.00190783165436503	-0.703578189335481	ring finger protein 121
ENSG00000173273	TNKS	-0.0287852152033902	0.00298718109364812	-3.51847604977787	0.000465936359722027	0.0019080199346083	-0.704133269598237	tankyrase
ENSG00000241878	PISD	0.0331518103388817	-0.00113526924999517	3.51748101809157	0.000467651982849655	0.00191408311573389	-0.707524478994171	phosphatidylserine decarboxylase
ENSG00000099622	CIRBP	-0.065757981538621	0.00798491917557882	-3.51675616682588	0.000468905481170443	0.00191824969569727	-0.709994295296601	cold inducible RNA binding protein
ENSG00000188873	RPL10AP2	0.0965020159193144	-0.0134800908520411	3.51659944153707	0.000469176921845549	0.00191839660061847	-0.710528247723859	ribosomal protein L10a pseudogene 2
ENSG00000183798	EMILIN3	-0.0929954710069492	-0.00551057587240411	-3.51468206264408	0.000472509647527754	0.00193105422935954	-0.717058777807169	elastin microfibril interfacer 3
ENSG00000084754	HADHA	-0.0228145845401811	0.00105752727577638	-3.51344659957227	0.000474668803204654	0.00193847824186801	-0.721264912965998	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
ENSG00000115457	IGFBP2	0.10011294837098	0.0121583655021889	3.51329331300803	0.000474937336718797	0.00193847824186801	-0.721786678192095	insulin like growth factor binding protein 2
ENSG00000197343	ZNF655	-0.0369735831510703	0.00230224857010648	-3.51323460725861	0.000475040217405591	0.00193847824186801	-0.721986498257133	zinc finger protein 655
ENSG00000189050	RNFT1	-0.0402082383129287	-0.00684744907203065	-3.51222665254624	0.000476809892230951	0.00194472537417181	-0.725416830336941	ring finger protein, transmembrane 1
ENSG00000114648	KLHL18	-0.0332754307422254	0.00258039876791127	-3.51142761769367	0.000478217142852859	0.00194948880307134	-0.728135482130753	kelch like family member 18
ENSG00000152154	TMEM178A	-0.0601060030790393	-0.00550858130774264	-3.51116667866926	0.0004786775460823	0.00195038950117075	-0.729023177497406	transmembrane protein 178A
ENSG00000091513	TF	-0.0938951843738782	0.016780819111796	-3.51031048884841	0.000480191127913349	0.00195557836842711	-0.731935427328494	transferrin
ENSG00000289544	NA	-0.0895285786898768	0.0193078882522963	-3.50947409387921	0.000481674036002573	0.00196063719302397	-0.734779688223109	NA
ENSG00000196236	XPNPEP3	-0.0277774280285889	0.00117675972634498	-3.5090602858737	0.000482409289766271	0.00196264918338975	-0.736186651039572	X-prolyl aminopeptidase 3
ENSG00000225492	NA	0.062163638906282	-0.00818494663291185	3.50876191433328	0.000482940087024488	0.00196382776276308	-0.737201026663318	NA
ENSG00000198944	SOWAHA	-0.084061068499443	0.0107077294437406	-3.50860882408156	0.000483212643559701	0.00196395557973741	-0.737721456410904	sosondowah ankyrin repeat domain family member A
ENSG00000227218	LOC124902280	-0.0909478250269956	0.00438107076779739	-3.50794204873467	0.000484401425179167	0.00196780529081512	-0.739987902414822	uncharacterized LOC124902280
ENSG00000138769	CDKL2	-0.0408259296141026	0.00445742776790015	-3.50643748338616	0.000487093940412611	0.00197775680192459	-0.745100572910493	cyclin dependent kinase like 2
ENSG00000157227	MMP14	0.108553286042212	-0.0151533050465007	3.50382734936081	0.000491798157685551	0.00199586247849966	-0.753965084329697	matrix metallopeptidase 14
ENSG00000130584	ZBTB46	0.0225229322057858	-0.00349189062197245	3.50279917040409	0.000493662866629949	0.00200243229516979	-0.757455234895738	zinc finger and BTB domain containing 46
ENSG00000196116	TDRD7	-0.0388281609349669	0.00306854324000266	-3.50045821252177	0.000497933117239901	0.0020187482528218	-0.765397939640079	tudor domain containing 7
ENSG00000203808	POPDC1-AS1	-0.030480880302965	0.00141257427928248	-3.4988254300074	0.000500931963540975	0.00202989594181156	-0.770934835933494	POPDC1 antisense RNA 1
ENSG00000011198	ABHD5	-0.0642944652777579	-8.20965559451804e-05	-3.49842144939044	0.000501676534087784	0.00203122864139007	-0.772304383631974	abhydrolase domain containing 5, lysophosphatidic acid acyltransferase
ENSG00000231589	NA	-0.116074761152877	0.00574966155666016	-3.49837640956063	0.000501759610371618	0.00203122864139007	-0.772457065197121	NA
ENSG00000138688	BLTP1	-0.0309949777721094	0.0028531087154202	-3.49709140975153	0.000504135224883096	0.00203983179665813	-0.776812320453025	bridge-like lipid transfer protein family member 1
ENSG00000251106	NA	-0.126490886663172	0.00357736514238225	-3.4958145297238	0.00050650623685986	0.00204840779504646	-0.781138532782565	NA
ENSG00000112531	QKI	-0.0474581738479474	-0.00200545728403078	-3.49468607442232	0.000508610312396214	0.00205589627516981	-0.784960602167916	QKI, KH domain containing RNA binding
ENSG00000070761	CFAP20	-0.0531803391275864	0.00218054290217623	-3.4942874905152	0.000509355447008147	0.00205788696224274	-0.786310319475167	cilia and flagella associated protein 20
ENSG00000136045	PWP1	-0.0257217420749152	0.00293262487114149	-3.49407413045277	0.000509754733070259	0.00205847907826339	-0.787032755931239	PWP1 homolog, endonuclein
ENSG00000104356	POP1	-0.019301875861528	0.000459661291247905	-3.49297157816072	0.000511822735438297	0.00206580583753465	-0.790765318946365	POP1 ribonuclease P/MRP subunit
ENSG00000198046	ZNF667	-0.0631587663351153	0.00907790299156584	-3.49191424873089	0.000513813276964051	0.00207281284837652	-0.79434372214954	zinc finger protein 667
ENSG00000103544	VPS35L	-0.0276458220718743	0.00269310761629119	-3.48753396743469	0.00052213695631387	0.00210534926196855	-0.809157164782254	VPS35 endosomal protein sorting factor like
ENSG00000241697	TMEFF1	-0.0402637680907703	0.000438358760444506	-3.48711720846361	0.000522935436191406	0.00210752554566007	-0.810565649246178	transmembrane protein with EGF like and two follistatin like domains 1
ENSG00000105223	PLD3	-0.068040379165199	0.0144207029527317	-3.48608404583241	0.000524919822767847	0.00211447673414644	-0.814056642707604	phospholipase D family member 3
ENSG00000224689	NA	-0.0956204495761388	0.0035155367069279	-3.48456704058826	0.000527846272781524	0.0021248898340191	-0.819180709567382	NA
ENSG00000113161	HMGCR	0.0666731542493799	-0.00298498469498748	3.48447379694099	0.000528026645065028	0.0021248898340191	-0.819495593533423	3-hydroxy-3-methylglutaryl-CoA reductase
ENSG00000132361	CLUH	-0.0201806323541853	0.000867287079638511	-3.48415760789933	0.000528638715905439	0.00212630239064188	-0.820563304221032	CLUH binding protein of NUMT mRNA
ENSG00000175482	POLD4	-0.0504472660112811	0.00304478668234936	-3.48349314231195	0.000529927132258929	0.00213043262203799	-0.822806775624499	DNA polymerase delta 4, accessory subunit
ENSG00000204623	POLR1HASP	-0.0284894029552496	0.00371100232322025	-3.48333826922173	0.000530227856508222	0.00213058998088775	-0.82332962299888	POLR1H antisense, pseudogene
ENSG00000173334	TRIB1	0.141019603487116	0.00498231264156961	3.48207543443579	0.000532685917368314	0.00213941163558428	-0.827592085493473	tribbles pseudokinase 1
ENSG00000179632	MAF1	-0.0353499365684915	-0.00191288395811512	-3.48182055398282	0.000533183321862326	0.00214035394606636	-0.828452206629438	MAF1 negative regulator of RNA polymerase III
ENSG00000187902	SHISA7	-0.0743253177331035	0.00763227836219822	-3.48101055640503	0.000534766930540157	0.00214565352179782	-0.831185227743988	shisa family member 7
ENSG00000140553	UNC45A	0.0408725715282796	0.00113315665920654	3.48050264681596	0.000535762173488834	0.00214825603041912	-0.832898658967022	unc-45 myosin chaperone A
ENSG00000078725	BRINP1	0.0363610716733557	-0.00684655085313205	3.48038702867739	0.000535988967491393	0.00214825603041912	-0.833288662781166	BMP/retinoic acid inducible neural specific 1
ENSG00000148826	NKX6-2	-0.0708854549728807	0.01373572811332	-3.48027601431782	0.000536206815204674	0.00214825603041912	-0.833663125383036	NK6 homeobox 2
ENSG00000173991	TCAP	0.0726704681749013	-0.00668364872000303	3.47811649475048	0.00054046100911054	0.00216423545683645	-0.840945118627815	titin-cap
ENSG00000136783	NIPSNAP3A	-0.0500142573341751	-0.00295942608596765	-3.47751115004375	0.00054165916591592	0.00216796752156519	-0.84298558764428	nipsnap homolog 3A
ENSG00000198853	RUSC2	-0.0340472594116998	0.00639753913202935	-3.47683710941129	0.000542996211083326	0.00217209928188149	-0.845257212197088	RUN and SH3 domain containing 2
ENSG00000272163	NA	-0.0652837512633925	0.0103368557181551	-3.47672201183057	0.000543224829612351	0.00217209928188149	-0.845645067118299	NA
ENSG00000281530	NA	0.0734307749992313	0.00372035979732402	3.47557670887718	0.000545504649765785	0.00218014493245452	-0.84950382765218	NA
ENSG00000198792	TMEM184B	-0.047428949139537	0.0117695520230483	-3.47534005647288	0.000545976838443681	0.00218096191717694	-0.850301005810378	transmembrane protein 184B
ENSG00000254567	UBTFL9	-0.0919984327309128	0.0108163171891585	-3.47451086929586	0.000547634315428153	0.00218651053880505	-0.853093762096565	UBTF like 9 (pseudogene)
ENSG00000182612	TSPAN10	-0.0357319115003281	0.000429865798187843	-3.47332593090976	0.000550011066439579	0.00219492412354256	-0.857083599908046	tetraspanin 10
ENSG00000288889	NA	-0.0671596844246014	0.00259116116248736	-3.47291432984278	0.000550838907981115	0.00219715127595797	-0.85846920680063	NA
ENSG00000121578	B4GALT4	0.0438242827079203	0.000778463933394399	3.47187917610928	0.000552926028743752	0.00220439672252465	-0.861953233264082	beta-1,4-galactosyltransferase 4
ENSG00000263280	LOC101929566	-0.13202116997154	0.0131174836174775	-3.47077288764959	0.000555164735596953	0.00221223912496927	-0.865675574955544	uncharacterized LOC101929566
ENSG00000246334	NA	-0.0266354781363069	0.00232596327258229	-3.47027669535903	0.000556171586731822	0.00221516751781452	-0.867344748535985	NA
ENSG00000186105	LRRC70	0.115892203410525	0.01893967301216	3.46984419665992	0.000557050584142882	0.00221716977443671	-0.868799471979607	leucine rich repeat containing 70
ENSG00000164054	SHISA5	0.0494991247557946	-0.00144971076022417	3.46976153705702	0.000557218726614112	0.00221716977443671	-0.869077480405258	shisa family member 5
ENSG00000245848	CEBPA	-0.0960785267109474	-0.00312075727179009	-3.4678776798818	0.000561063655136659	0.00223137864799223	-0.87541171729698	CCAAT enhancer binding protein alpha
ENSG00000188153	COL4A5	-0.0453392989101143	0.00221654359646229	-3.46705649416491	0.000562747424474288	0.00223698280739047	-0.878171817869557	collagen type IV alpha 5 chain
ENSG00000138629	UBL7	-0.041942295660926	0.00617266480364616	-3.46595476997329	0.00056501382419674	0.00224489638930851	-0.88187385380686	ubiquitin like 7
ENSG00000266094	RASSF5	0.0777860509478009	-0.000244752794382114	3.46537941834403	0.000566200786603001	0.00224851555674376	-0.88380671243112	Ras association domain family member 5
ENSG00000100823	APEX1	-0.0318747896872938	-0.00174752897677761	-3.46473931993957	0.000567524058220734	0.00225267224863932	-0.885956721389019	apurinic/apyrimidinic endodeoxyribonuclease 1
ENSG00000159733	ZFYVE28	0.0322475092800186	-0.00084299857093258	3.46388998121185	0.000569284348221135	0.00225848851096614	-0.888808952488626	zinc finger FYVE-type containing 28
ENSG00000127419	TMEM175	-0.0411893834060101	0.00608344130353883	-3.46376493523012	0.000569543941255303	0.00225848851096614	-0.889228822449665	transmembrane protein 175
ENSG00000260793	NA	-0.0684782480701167	0.00483685724609324	-3.46253697007017	0.000572099050246607	0.00226751667360517	-0.89335121702116	NA
ENSG00000132716	DCAF8	-0.0244353447503264	0.0010542610112353	-3.46128109444615	0.000574723298808255	0.00227680995563874	-0.897565856078432	DDB1 and CUL4 associated factor 8
ENSG00000125266	EFNB2	0.0545547498094303	-0.000904806227213771	3.45990188702417	0.000577618201441343	0.00228716589729691	-0.902192695250684	ephrin B2
ENSG00000002549	LAP3	0.0691440631208676	-0.0122557217556375	3.45931837833031	0.000578847055719196	0.0022909180120665	-0.904149663248063	leucine aminopeptidase 3
ENSG00000155868	MED7	-0.0458508620219151	-0.000196619243696049	-3.45886333891171	0.000579807049896644	0.0022936029244333	-0.905675551516521	mediator complex subunit 7
ENSG00000079805	DNM2	-0.0317153429894708	0.00836454527707287	-3.45712762184911	0.000583482543571838	0.00230645876984223	-0.911494176894883	dynamin 2
ENSG00000183615	FAM167B	0.126853437809565	-0.0159082206117805	3.45703365387719	0.000583682146004794	0.00230645876984223	-0.911809104572804	family with sequence similarity 167 member B
ENSG00000182983	ZNF662	-0.0356193739013773	0.00207476146932676	-3.45692695484576	0.000583908868425987	0.00230645876984223	-0.91216668960749	zinc finger protein 662
ENSG00000031823	RANBP3	-0.0334564812122596	0.00236688100691872	-3.45679488317469	0.000584189618438861	0.00230645876984223	-0.912609292359086	RAN binding protein 3
ENSG00000074660	SCARF1	0.138167481586951	-0.000232629348358895	3.45650388400956	0.000584808651593879	0.00230778414110085	-0.913584440564312	scavenger receptor class F member 1
ENSG00000173928	SWSAP1	-0.0414542274976967	0.00541769276890137	-3.45577432583389	0.000586363309477713	0.00231279862261306	-0.916028868070241	SWIM-type zinc finger 7 associated protein 1
ENSG00000179455	MKRN3	-0.0230190518435332	0.00274296357404359	-3.45444666717741	0.000589202394679847	0.00232287197708972	-0.920475993340785	makorin ring finger protein 3
ENSG00000157978	LDLRAP1	-0.066283448128105	0.00168577063323713	-3.45332589540195	0.000591609049614779	0.00233039009287595	-0.924228851289655	low density lipoprotein receptor adaptor protein 1
ENSG00000198799	LRIG2	-0.0301144126377021	0.00578476217443419	-3.45329217044568	0.000591681609830259	0.00233039009287595	-0.924341759762875	leucine rich repeats and immunoglobulin like domains 2
ENSG00000125991	ERGIC3	-0.0190141665452293	-0.000351284705749489	-3.45300902638054	0.000592291130066419	0.00233166324523489	-0.925289661768703	ERGIC and golgi 3
ENSG00000278986	NA	-0.0596667166827032	0.00978361045235545	-3.45116001154511	0.000596285906643964	0.00234625541527299	-0.931477905689577	NA
ENSG00000289433	NA	-0.057290130468883	0.00600004666985743	-3.45062961588569	0.000597436452305548	0.00234904053376129	-0.933252434420523	NA
ENSG00000176014	TUBB6	0.121387251921869	-0.00136788903527189	3.45056786769009	0.000597570532345414	0.00234904053376129	-0.933459006447983	tubulin beta 6 class V
ENSG00000140939	NOL3	0.0713248974652959	-0.00777119960315465	3.44906921657417	0.000600833326140131	0.00236072717868373	-0.93847149437675	nucleolar protein 3
ENSG00000213719	CLIC1	0.151213746560727	-0.00803935995375182	3.44821925044931	0.000602691212060497	0.00236688520840537	-0.941313416834404	chloride intracellular channel 1
ENSG00000125458	NT5C	-0.0416042561639198	0.000356170299013831	-3.44736252579551	0.000604569293831237	0.0023731165774725	-0.944177255250755	5', 3'-nucleotidase, cytosolic
ENSG00000159403	C1R	0.209200301685788	-0.0198610970711139	3.447098803097	0.00060514851562395	0.00237424598254194	-0.945058683337698	complement C1r
ENSG00000178386	ZNF223	-0.0243109029195299	0.00381606999445509	-3.4466455190707	0.000606145286256362	0.00237701172679734	-0.946573521892208	zinc finger protein 223
ENSG00000204264	PSMB8	0.0995215905845252	-0.0146631327968806	3.44548069217905	0.000608713767931243	0.00238593534157843	-0.950465400390819	proteasome 20S subunit beta 8
ENSG00000163832	ELP6	-0.0307291369850926	0.00383156082685936	-3.44476373734157	0.000610299721053428	0.00239100107165953	-0.952860235555328	elongator acetyltransferase complex subunit 6
ENSG00000176593	ZNF606-AS1	-0.0641464683853946	-0.00279616421365816	-3.44437333427464	0.000611164939439564	0.00239323963064195	-0.954164092406015	ZNF606 antisense RNA 1
ENSG00000162976	SLC66A3	-0.039732251518367	0.00364429648571577	-3.4422423292319	0.000615907915128213	0.00241065351692422	-0.961278655954108	solute carrier family 66 member 3
ENSG00000133028	SCO1	-0.0228037974361683	0.00263975794092106	-3.44180929588253	0.000616875904673013	0.00241257476110088	-0.962723861358548	synthesis of cytochrome C oxidase 1
ENSG00000175182	FAM131A	0.0419451345564684	-0.00130281933071492	3.44175776568476	0.000616991188136665	0.00241257476110088	-0.962895826585767	family with sequence similarity 131 member A
ENSG00000198804	MT-CO1	0.067057343613224	-0.00977956930462405	3.43993702178909	0.000621077482864641	0.00242738776292346	-0.968970375825175	cytochrome c oxidase subunit I
ENSG00000123610	TNFAIP6	0.0327629769546508	-0.00211428239158634	3.43933172998404	0.00062244151999539	0.00243155212487408	-0.970989126550793	TNF alpha induced protein 6
ENSG00000221953	LINC02897	0.0660255542321554	0.0023605358866332	3.43763236743405	0.000626286015681642	0.00244539769785569	-0.97665496215278	long intergenic non-protein coding RNA 2897
ENSG00000272564	NA	-0.11676131095983	0.00890356895882702	-3.43665094810032	0.000628516372782325	0.00245293045343174	-0.979925880116585	NA
ENSG00000178343	SHISA3	0.130238745471092	-0.0201190133470455	3.4362022201075	0.000629538610202264	0.00245574328548728	-0.981421121410312	shisa family member 3
ENSG00000134531	EMP1	0.241606577587424	0.00213673734487926	3.43511351162116	0.000632025221067227	0.00246426300890022	-0.985048110603589	epithelial membrane protein 1
ENSG00000159377	PSMB4	-0.0271060968622999	-0.00128177895163918	-3.43447055283675	0.000633498038000318	0.00246855767352013	-0.987189583030018	proteasome 20S subunit beta 4
ENSG00000230751	NA	0.102724283987706	0.0108226208946245	3.43436817270893	0.000633732853938685	0.00246855767352013	-0.98753054009033	NA
ENSG00000185875	THNSL1	-0.0524724762482144	-9.99577997046081e-05	-3.43358375071314	0.000635534675370785	0.00247439289239725	-0.990142580194412	threonine synthase like 1
ENSG00000083838	ZNF446	-0.0382381851278258	0.00185590761564775	-3.43175248485688	0.000639759712738097	0.0024896525849268	-0.996238262477949	zinc finger protein 446
ENSG00000177225	GATD1	-0.0368673131855463	-0.00253787550212634	-3.43029576119737	0.000643139305609123	0.00250160919015583	-1.00108498266286	glutamine amidotransferase class 1 domain containing 1
ENSG00000225973	PIGBOS1	-0.0399867852240091	0.00323386487738965	-3.42918146880335	0.000645735687542531	0.0025105093914243	-1.00479105046959	PIGB opposite strand 1
ENSG00000177788	RAB4A-AS1	-0.0483297376922324	-8.38669078706957e-05	-3.42806578386689	0.000648345102265123	0.00251945174520488	-1.00850058915141	RAB4A antisense RNA 1
ENSG00000129116	PALLD	0.0369047250285869	-0.00761194955002581	3.42764657729721	0.000649328099988317	0.00252206837119926	-1.00989410808853	palladin, cytoskeletal associated protein
ENSG00000177337	NA	0.0823352453907317	-0.0118231999648805	3.42713642922297	0.000650526220763834	0.00252551766831336	-1.01158971195477	NA
ENSG00000148985	PGAP2	-0.0428028385372155	0.00695972121603958	-3.42646293171532	0.000652111136519254	0.0025304646055023	-1.01382787633194	post-GPI attachment to proteins 2
ENSG00000126882	FAM78A	-0.0540341469785007	0.000275287250426397	-3.42625565755859	0.000652599630748597	0.00253115428211777	-1.01451660385522	family with sequence similarity 78 member A
ENSG00000157036	EXOG	-0.0349469169460031	0.00693021941935314	-3.42469569514053	0.000656287038173234	0.00254424461014802	-1.01969873785398	exo/endonuclease G
ENSG00000120708	TGFBI	0.124434006417311	0.00425551116946238	3.42391832060064	0.000658131822506244	0.00255018253773233	-1.02228029785227	transforming growth factor beta induced
ENSG00000079337	RAPGEF3	-0.0397184913019386	0.00357180843119957	-3.42351053229766	0.000659101475037539	0.00255272539903983	-1.02363428440678	Rap guanine nucleotide exchange factor 3
ENSG00000149115	TNKS1BP1	0.0746505078575346	-0.000710309099464943	3.42301259678784	0.000660287288365626	0.00255610264436218	-1.02528737786209	tankyrase 1 binding protein 1
ENSG00000132153	DHX30	-0.0219248148506159	0.00304335719238209	-3.42181030797196	0.000663158693301287	0.00256599883940094	-1.0292778963081	DExH-box helicase 30
ENSG00000067057	PFKP	0.0569010623206085	-0.00382174238272623	3.42113248580051	0.000664782650138018	0.00257006042648437	-1.0315270621552	phosphofructokinase, platelet
ENSG00000050438	SLC4A8	-0.0361753054561525	0.00477540011396276	-3.42110880617586	0.000664839449797736	0.00257006042648437	-1.03160562870457	solute carrier family 4 member 8
ENSG00000177971	IMP3	-0.0394172856922534	0.00234483545812127	-3.42090525452479	0.000665327890097388	0.00257072849375865	-1.03228097048004	IMP U3 small nucleolar ribonucleoprotein 3
ENSG00000134444	RELCH	-0.0245754398557775	0.00350932800438947	-3.42034954568717	0.000666663066392066	0.00257379497189204	-1.03412449920941	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing
ENSG00000153207	AHCTF1	0.0171388807167518	-0.00116771067759769	3.42031193736656	0.000666753516352633	0.00257379497189204	-1.03424925200892	AT-hook containing transcription factor 1
ENSG00000136152	COG3	-0.0136902590002846	0.000655212003351025	-3.41947579027679	0.000668767449871601	0.00258034622416115	-1.03702254438117	component of oligomeric golgi complex 3
ENSG00000163026	WDCP	-0.0370570960177906	-0.00414160701835084	-3.41790455711337	0.000672567247712729	0.00259377851923304	-1.04223216965794	WD repeat and coiled coil containing
ENSG00000211460	TSN	-0.0291229936679941	0.000648994928246366	-3.41720442199363	0.000674266894218352	0.00259910262821035	-1.04455281539912	translin
ENSG00000125945	ZNF436	0.0508667103706936	-0.0101391181023434	3.41676865721625	0.000675326775928748	0.00260195675966871	-1.04599695655481	zinc finger protein 436
ENSG00000232560	LINC01549	-0.0931013614341905	0.00983011825940612	-3.4148586439011	0.000679990716795171	0.00261715347391727	-1.05232472275447	long intergenic non-protein coding RNA 1549
ENSG00000170364	SETMAR	-0.0576798643892398	-0.000587658270744528	-3.41485558703846	0.000679998205153531	0.00261715347391727	-1.05233484723836	SET and mariner transposase domain methyltransferase
ENSG00000166902	MRPL16	-0.0404465629397071	0.00326649292121948	-3.41473890939564	0.000680284086373305	0.00261715347391727	-1.05272128297959	mitochondrial ribosomal protein L16
ENSG00000243509	TNFRSF6B	0.236431941981325	0.00334984873842411	3.4146278526984	0.000680556299294878	0.00261715347391727	-1.05308909037436	TNF receptor superfamily member 6b
ENSG00000276517	NA	0.0865579750563037	0.0158948612223234	3.41438549848113	0.00068115069022804	0.00261820310141925	-1.05389170053563	NA
ENSG00000197320	CPAMD8P1	0.0965568343546205	-0.0170455498629387	3.41376320599275	0.000682679123228404	0.00262284031070535	-1.05595231007198	CPAMD8 pseudogene 1
ENSG00000159267	HLCS	-0.02067506130263	0.00299697175252243	-3.41348620567596	0.000683360500144479	0.00262422030819273	-1.05686943048193	holocarboxylase synthetase
ENSG00000274427	NA	-0.189092336822237	0.000147377248233088	-3.41162786786897	0.000687948128637762	0.00263935525250648	-1.06302034936551	NA
ENSG00000122484	RPAP2	-0.0241434354331678	0.00106483652781334	-3.4116271889772	0.000687949809830725	0.00263935525250648	-1.06302259584259	RNA polymerase II associated protein 2
ENSG00000140548	ZNF710	-0.0280469081597974	0.00384180905646885	-3.41148042800133	0.000688313335429601	0.00263950664645673	-1.06350822306718	zinc finger protein 710
ENSG00000133878	DUSP26	-0.0497055033019089	0.00664032244674714	-3.41106959672887	0.000689331912738387	0.00264216867259019	-1.06486754325762	dual specificity phosphatase 26
ENSG00000165478	HEPACAM	-0.0848933374617067	0.00957309645536079	-3.41053958440931	0.000690648051215124	0.00264596819244929	-1.06662096581227	hepatic and glial cell adhesion molecule
ENSG00000166716	ZNF592	-0.0322439175188702	0.00680169107517152	-3.41036917437414	0.000691071714384596	0.00264634655085216	-1.06718467208497	zinc finger protein 592
ENSG00000232540	RPL36P19	0.0825977916324223	0.00750816831094548	3.40867499893959	0.000695296861098327	0.00266077892847183	-1.0727874291715	ribosomal protein L36 pseudogene 19
ENSG00000271590	NA	0.0540262036097578	-0.00291159805821537	3.40859620000571	0.000695493964237757	0.00266077892847183	-1.07304795755928	NA
ENSG00000172830	SSH3	-0.0314783320497181	0.00922201548994198	-3.40837589310441	0.000696045303548043	0.0026616380269478	-1.07377631484816	slingshot protein phosphatase 3
ENSG00000273129	NA	0.0452910013605675	-0.00243082531587184	3.40772526661601	0.000697675937053329	0.00266662154260881	-1.07592708844881	NA
ENSG00000176422	SPRYD4	-0.0252265168151455	-0.00190287967386518	-3.4060560580757	0.000701875684747963	0.00268141531532465	-1.08144317725914	SPRY domain containing 4
ENSG00000260778	NA	-0.0480963048563797	-0.00207512524136559	-3.40495875156541	0.000704649337033533	0.00269074957812383	-1.08506793373622	NA
ENSG00000105254	TBCB	-0.0403236610855605	0.00461892810547306	-3.40385835034546	0.000707441062382886	0.00270014407362165	-1.08870178394944	tubulin folding cofactor B
ENSG00000100209	HSCB	0.0390138608327735	-0.0055449000096079	3.40269363945809	0.00071040716268521	0.00271019500705903	-1.09254677192985	HscB mitochondrial iron-sulfur cluster cochaperone
ENSG00000197362	ZNF786	-0.0252461895600085	-0.00144312751027511	-3.40227769594701	0.000711469225423446	0.00271297604919193	-1.09391959352713	zinc finger protein 786
ENSG00000225285	LINC01770	0.055380552740673	-0.0038286174599561	3.40189372857638	0.00071245095340242	0.00271544829923384	-1.09518673445951	long intergenic non-protein coding RNA 1770
ENSG00000108342	CSF3	0.463480526913232	0.0112973836972479	3.40172235919579	0.000712889517824697	0.00271584898160999	-1.09575223067403	colony stimulating factor 3
ENSG00000235109	ZSCAN31	-0.0990705048927622	-0.00532824773129881	-3.40153782755025	0.000713362047950369	0.00271637862578577	-1.0963611299505	zinc finger and SCAN domain containing 31
ENSG00000141349	G6PC3	-0.0379333711649216	0.00666939748940638	-3.40092319018248	0.000714938054530511	0.00272048239717993	-1.09838902019934	glucose-6-phosphatase catalytic subunit 3
ENSG00000140382	HMG20A	-0.0206411489468024	0.00110825815393411	-3.40085707576103	0.000715107773156811	0.00272048239717993	-1.09860713234232	high mobility group 20A
ENSG00000006638	TBXA2R	0.0487424064741782	0.000522845442051917	3.40034961509779	0.000716411696872566	0.00272417052802383	-1.10028111427441	thromboxane A2 receptor
ENSG00000174307	PHLDA3	-0.0728700624959675	0.0183291459120659	-3.39928424859301	0.000719156371024264	0.00273333114418695	-1.10379470133214	pleckstrin homology like domain family A member 3
ENSG00000227544	LINC03013	-0.0714618972427768	-0.000953839058579791	-3.39899804812577	0.000719895368339989	0.00273486370108639	-1.10473841207856	long intergenic non-protein coding RNA 3013
ENSG00000182134	TDRKH	-0.0333305151834095	0.00312739632638198	-3.39760639923916	0.000723498831270661	0.00274727178587391	-1.10932611227837	tudor and KH domain containing
ENSG00000235554	NA	-0.0731057471055147	-0.0102097409707126	-3.39674713663289	0.000725732141076943	0.00275446798186007	-1.11215784828738	NA
ENSG00000161638	ITGA5	0.147355653380627	0.00663010467966489	3.39612170796241	0.000727361728073976	0.00275936715191548	-1.11421854109154	integrin subunit alpha 5
ENSG00000183935	NA	-0.0705234639510482	0.0134925118207665	-3.39402648674536	0.000732845797465261	0.00277887756999746	-1.12111931565253	NA
ENSG00000245105	A2M-AS1	-0.0832775269586307	-0.00541944138812658	-3.39324999955058	0.000734887948737714	0.00278472544010674	-1.12367569537998	A2M antisense RNA 1
